	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
171	DisGeNET	Cytopenia	37/206	0.0008304191330973804	0.0350417562094231	0	0	1.876615201492452	13.311920070381287	RPL5;U2AF1;ENO1;RPL9;NRAS;RPS19;SRP72;RPL15;RPL18;RPS10;SF3B1;RPL19;ZRSR2;TPI1;GPX1;FBXW7;GLRX5;ATRX;ACSL6;RPL35A;BRAF;PTPN11;ARHGAP26;RPS27;HAX1;DKC1;SRSF2;GNAS;TXNIP;CYCS;MYH9;RPL26;CALR;VPS45;PFKM;RPS24;NOP10
172	DisGeNET	Pervasive Development Disorder	26/129	0.0008480465190050628	0.0355787377742124	0	0	2.1602618884172284	15.278614368826783	NLGN3;CNTNAP2;TRIO;CTNND2;FMR1;CHD8;SLC1A1;NRXN3;PARK7;NR3C2;HERC2;XPO1;KMT5B;APOE;MPDZ;RBFOX1;BDNF;CASK;SMARCA2;FOXP1;RIT2;APC;IL1RAPL1;TCF4;NDUFS1;MAPT
173	DisGeNET	Other specified types of schizophrenia, unspecified	14/53	0.0008972287690565869	0.0373020771967172	0	0	3.065445315086635	21.50777647081734	ACTR3;GSK3B;SNAP25;MAGI2;SLC6A1;CPLX2;GRIN1;NR4A2;GNAS;MBP;TCF4;APOE;SRGAP3;CSMD1
174	DisGeNET	Terminal tremor	10/31	0.00090465882689082	0.0373020771967172	0	0	4.06273440163655	28.471450406398823	ABHD12;CSTB;ATCAY;KCNJ10;SCP2;FMR1;RARS;PNPLA6;ITM2B;SPTBN2
175	DisGeNET	Malignant Uterine Corpus Neoplasm	9/26	0.000918487197639064	0.0373020771967172	0	0	4.515660080826224	31.5770292034236	NRAS;XPO1;PPP2R1A;FBXW7;RHEB;SPOP;U2AF1;BRAF;FGFR2
176	DisGeNET	Schizophreniform Disorders	9/26	0.000918487197639064	0.0373020771967172	0	0	4.515660080826224	31.5770292034236	SNAP25;CNTNAP2;BDNF;APOE;NR3C1;CPLX2;CPLX1;PVALB;GRIN1
177	DisGeNET	Paraparesis, Spastic	15/59	0.0009194109316496352	0.0373020771967172	0	0	2.9117551109177904	20.35834353424325	PRNP;GBA;DDHD1;TTC19;COASY;HSPD1;AIMP1;REEP1;FA2H;MAG;PRDX5;OPA1;PLP1;KIF1A;SPG21
178	DisGeNET	Open mouth (finding)	16/65	0.0009199602946007704	0.0373020771967172	0	0	2.789499907191215	19.501896091971137	DST;NONO;ATRX;GBA;BRAF;FOXP1;AHI1;CCDC88A;NRAS;PPP2R1A;PRKAR1A;IL1RAPL1;TCF4;KIF1A;MGAT2;PAK3
179	DisGeNET	Degenerative Diseases, Central Nervous System	12/42	0.00097140832517888	0.0391693423563795	0	0	3.4142379359770665	23.683761633368498	APP;CSTB;GSTM1;FTH1;APOD;MAPT;SOD2;SPTAN1;TTC19;CRYAB;INA;AGPAT3
180	DisGeNET	Congenital anemia	37/208	0.0009978802228775994	0.0400144456223514	0	0	1.8544572262377412	12.814071902550426	RPL5;U2AF1;ENO1;RPL9;NRAS;RPS19;SRP72;RPL15;RPL18;RPS10;SF3B1;RPL19;ZRSR2;TPI1;GPX1;FBXW7;GLRX5;ATRX;ACSL6;RPL35A;BRAF;PTPN11;ARHGAP26;RPS27;HAX1;DKC1;SRSF2;GNAS;TXNIP;CYCS;MYH9;RPL26;CALR;VPS45;PFKM;RPS24;NOP10
181	DisGeNET	Hypertrophic Cardiomyopathy	53/328	0.0010330762821155	0.0411981739318379	0	0	1.6548998759525075	11.377791203428044	COX7B;SLC25A3;NDUFA11;ATP2A2;NR3C2;PTTG1;OPA1;MAP2K2;TPM3;SDHD;NME1;COX6B1;NDUFS6;BOLA3;NDUFS4;NOS1AP;NDUFS2;SUCLG1;NDUFS1;TMEM126B;CRYAB;DLD;SLC25A4;GAPDH;PVALB;NDUFB9;HDAC2;CAB39;NDUFB11;NDUFB3;HSD17B10;TMEM70;HSPD1;NRAS;TTR;MYO6;COX14;NDUFV2;NPTX2;NDUFV1;MAPK3;SURF1;MARCKSL1;PET100;NDUFA1;BRAF;PTPN11;TBCA;NDUFAF5;NDUFAF2;GNAS;NDUFAF3;COX20
182	DisGeNET	Electrocardiographic changes	22/104	0.001060396268407	0.0420565907983528	0	0	2.294333922695924	15.714151384505527	RPL5;PHYH;CREBBP;COX7B;DTNA;GPX4;NDUFB11;RPL35A;BRAF;PTPN11;TMEM70;NRAS;RPS27;TTR;RPS19;DMD;RPL26;RPL15;RPL18;RPS10;SCN1B;RPS24
183	DisGeNET	Tonic - clonic seizures	32/173	0.0010905314466978	0.0429836080792339	0	0	1.943693485646252	13.2581084619309	GABRB3;CSTB;SLC1A1;HNRNPU;ATP1A2;SLC6A1;CLU;IMPA1;PSAP;UBQLN1;APOE;CNNM2;MPDZ;SCN1B;RBFOX1;CDKL5;SLC12A5;BDNF;GABRA5;ATP6AP2;TSC2;SOD2;MT3;SYN2;DNM1;STX1B;SYNJ1;SCN8A;CNTN2;TCF4;PAM;PVALB
184	DisGeNET	Autistic behavior	14/54	0.0010956141491675	0.0429836080792339	0	0	2.988641798182688	20.371898114826163	GABRB3;CNTNAP2;CDKL5;FMR1;TBR1;ARID1B;DNM1;SNX14;CAMTA1;HNRNPH2;ADNP;HIVEP2;SH2B1;RPS23
185	DisGeNET	Dementia, familial Danish	5/9	0.0011251122299664	0.0436687944657571	0	0	10.649404761904762	72.30810040996104	PRNP;TTR;SYP;CLU;ITM2B
186	DisGeNET	Gait, Scissors	5/9	0.0011251122299664	0.0436687944657571	0	0	10.649404761904762	72.30810040996104	ARL6IP1;AMPD2;KIF1A;FBXO7;TTC19
187	DisGeNET	Alzheimer's Disease, Focal Onset	19/85	0.0011381716530012	0.043708200304145	0	0	2.4604942037827944	16.67804688572863	APP;GSK3B;PRNP;TPI1;BDNF;ENO1;IDE;SOD2;CLU;SORL1;ARC;VSNL1;BIN1;DPYSL2;TFAM;BAX;MAPT;APOE;PICALM
188	DisGeNET	Acute Confusional Senile Dementia	19/85	0.0011381716530012	0.043708200304145	0	0	2.4604942037827944	16.67804688572863	APP;GSK3B;PRNP;TPI1;BDNF;ENO1;IDE;SOD2;CLU;SORL1;ARC;VSNL1;BIN1;DPYSL2;TFAM;BAX;MAPT;APOE;PICALM
189	DisGeNET	Myotonic Dystrophy	25/125	0.0011850585294627	0.0452692358254776	0	0	2.1388221153846154	14.411304520148388	DDX6;DDX5;FMR1;CELF2;WASL;CTCF;DMD;APOE;FSD1;RAB6B;CCT3;PRNP;MBNL1;RBFOX1;CNBP;CSNK2A2;ATP2B1;CDC42BPB;CDC42BPA;CLIP1;BIN1;SRSF2;MAPT;RAN;CDK16
190	DisGeNET	Cerebral Amyloid Angiopathy, Hereditary	6/13	0.0012030553516651	0.045477998658257	0	0	7.304702919757708	49.108720287450176	APP;PRNP;SYP;APOE;CTSD;ITM2B
191	DisGeNET	Expressionless face	6/13	0.0012030553516651	0.045477998658257	0	0	7.304702919757708	49.108720287450176	SYNJ1;GBA;ATP6AP2;ATP1A3;TXNL4A;FBXO7
192	DisGeNET	Psychosis, Brief Reactive	8/22	0.0012238740005302	0.0460252719992164	0	0	4.872539001294366	32.673950646758186	SNAP25;CNTNAP2;BDNF;NR3C1;CPLX2;CPLX1;PVALB;GRIN1
193	DisGeNET	Stereotypic Movement Disorder	20/92	0.001233182097726	0.0461362663159557	0	0	2.374500399680256	15.904777373519556	NTRK2;CREBBP;SNRPN;CDKL5;CTBP1;GAD1;KCNAB2;CPLX1;DNM1;FOXP1;GRIN1;XPO1;NPC2;TCF4;MAPT;ADNP;MGAT2;TKT;TARDBP;SF3B1
194	DisGeNET	Hearing Loss, High-Frequency	9/27	0.0012502684456571	0.0462254216371271	0	0	4.2645515267175576	28.505955406797977	SLC12A2;KCNJ10;OPA1;NPC1;HSPA4;MYH9;PTGDS;ATP1B1;SOD2
195	DisGeNET	Aphasia	9/27	0.0012502684456571	0.0462254216371271	0	0	4.2645515267175576	28.505955406797977	PRNP;GRIN2A;SLC20A2;BDNF;ATP1A2;TCF4;APOE;SMARCA2;ACTB
196	DisGeNET	Spinal Muscular Atrophy	35/196	0.0012546718190292	0.0462254216371271	0	0	1.8624238605335013	12.442632629605722	KHDRBS1;COPA;HDAC2;CELF2;SRSF1;RPL9;BICD1;ACTB;DNAJB2;GRIN2A;ATXN2;KHSRP;TRA2B;PLS3;DMD;APOE;BDNF;FUS;CHCHD10;NRG1;GTF2H5;WDR77;ZEB2;PSMC6;MAP1B;ATP6V1B2;VDAC2;STRAP;UBA1;CD47;PFN1;TARDBP;CRK;PVALB;CDK5R1
197	DisGeNET	Central nervous system demyelination	13/49	0.0012963029774229	0.0473006070599366	0	0	3.082735818992989	20.49476428118819	SURF1;EIF2B2;MOG;NDUFA12;NDUFA2;MLC1;MAG;NDUFS8;NDUFS7;ACOX1;NDUFS4;PSAP;NDUFAF2
198	DisGeNET	Pyramidal sign	16/67	0.001303305681413	0.0473006070599366	0	0	2.6798073944752625	17.80156232941472	BCAP31;PHYH;SURF1;SLC12A5;FUS;AIMP1;ATXN2;GM2A;SYNJ1;SACS;PLP1;MAPT;DNM1L;FBXO7;SCN1B;LY6E
199	DisGeNET	Muscle Rigidity	24/119	0.0013034060914835	0.0473006070599366	0	0	2.160904423480614	14.354400521491003	BRAP;PRNP;SLC20A2;FMR1;GBA;HTRA1;ATP2B2;PARK7;COASY;NR4A2;LDHA;ATXN2;SYNJ1;GLRB;FRRS1L;FSCN1;DMD;APOE;MAPT;GLUL;FBXO7;CTSD;CRYAB;ITM2B
200	DisGeNET	Astrocytoma	104/741	0.0013522984393329	0.0488307565804903	0	0	1.4081122703954143	9.301918670461433	SEMA5A;APP;ALDH1L1;SPARC;SERPINE2;ATN1;MLC1;EMC10;AQP4;ADARB1;CLU;ACTB;RGS4;RGS2;PPME1;BSG;B2M;SNRPN;TPM3;ACTN1;TSC2;PRKCA;ATP1B2;DKK3;PRKAR1A;SCG5;UBE2V1;CNP;EPAS1;SLC1A2;NDRG2;NDRG1;PRDX5;RAP1A;MAP2;CHST15;CAMTA1;MBP;APOD;APOE;PRNP;GSTM1;HSPA5;BDNF;H3F3A;MRPL28;BRAF;LSM4;SMARCA2;PTK2;CS;CDK4;UBE2N;CNTN2;TCF4;CALR;FGFR2;TOP2B;SLC25A3;CETN2;ATP2A2;ING1;NEFL;DNM1L;TMED7;CTSD;COX8A;NCOA1;ATRX;F3;RHOA;PSMA5;ATRN;TERF2IP;CD47;CRK;GAPDH;DCTN6;CD63;CSTB;PHLPP1;PCNA;HSPD1;CDC42;UBQLN1;CTNNA1;MAPK3;SPAG9;NTRK2;DUT;MARCKSL1;USP9X;VEGFB;PTPN11;S100B;BLCAP;GOLPH3;FABP5;APC;FABP7;PLP1;BAX;CHPT1;CDK5R1
201	DisGeNET	Disorder of the optic nerve	11/38	0.0013920403203239	0.0500169734896584	0	0	3.476387562347448	22.86414798869589	REEP1;NDUFA13;GSTM1;OPA1;HSPA4;NDUFA1;TMEM126A;APOE;ACO2;DNM1L;SOD2
202	DisGeNET	Abnormal heart beat	21/100	0.0015005346749234	0.0533866699538952	0	0	2.272504191063923	14.775671775155866	RPL5;PHYH;CREBBP;COX7B;GPX4;NDUFB11;RPL35A;BRAF;PTPN11;TMEM70;NRAS;RPS27;TTR;RPS19;DMD;RPL26;RPL15;RPL18;RPS10;SCN1B;RPS24
203	DisGeNET	ECG abnormality	21/100	0.0015005346749234	0.0533866699538952	0	0	2.272504191063923	14.775671775155866	RPL5;PHYH;CREBBP;COX7B;GPX4;NDUFB11;RPL35A;BRAF;PTPN11;TMEM70;NRAS;RPS27;TTR;RPS19;DMD;RPL26;RPL15;RPL18;RPS10;SCN1B;RPS24
204	DisGeNET	Transient Ischemic Attack	34/191	0.0015421785281222	0.0541641123924947	0	0	1.8548287390011289	12.009198538754127	ATF2;BEX3;GSK3B;PCNA;FMR1;AQP4;GLRX;ADARB1;NDRG2;MFF;CX3CL1;MAP1LC3A;OPA1;ADORA1;RACK1;NEFL;MBP;NEFM;APOE;NEFH;MAP2K4;HSPA8;KCNJ10;HSPA5;SOD2;MT3;F3;HNRNPAB;GJB6;HNRNPA2B1;CYCS;BAX;SGK1;DBN1
205	DisGeNET	Delusions	10/33	0.0015522368941359	0.0541641123924947	0	0	3.709038082390786	23.990274297510314	GABRB3;PRNP;ALDH1L1;EIF2B2;NRG3;PPP2R2B;NRG1;APOE;MAPT;PVALB
206	DisGeNET	Dysdiadochokinesis	10/33	0.0015522368941359	0.0541641123924947	0	0	3.709038082390786	23.990274297510314	FA2H;ATXN2;KCNJ10;DAB1;SLC20A2;ELOVL4;PPP2R2B;FMR1;TTC19;SPTBN2
207	DisGeNET	Infantile Severe Myoclonic Epilepsy	10/33	0.0015522368941359	0.0541641123924947	0	0	3.709038082390786	23.990274297510314	GABRB3;EPHA5;GABRA1;CACNB4;SNX27;SCN8A;CPLX1;GAPDH;SCN1B;TSPYL4
208	DisGeNET	MYOTONIC DYSTROPHY 1	17/75	0.0017263958327178	0.0599530189180197	0	0	2.5038727044523714	15.928935502257252	GSK3B;DDX6;MBNL1;RBFOX1;CNBP;ATP2A2;CTCF;HSPD1;MORF4L1;XPO1;HNRNPDL;HNRNPH1;MAL;HNRNPH2;DMD;HNRNPC;CTSD
209	DisGeNET	Undifferentiated carcinoma	40/237	0.0017943777481404	0.0620171128381129	0	0	1.7401949336905889	11.003421322102692	CDS1;SPARC;PCNA;GDA;AQP4;DBI;ENO1;PHB;ACTB;RPL6;GNAI2;CDC42;PRDX2;NRAS;RAP1A;PPP2R1A;TRPS1;EIF5A;SLC12A2;H3F3B;SYT1;MDH2;TPM3;FBXW7;PGAM1;NCOA4;IL18;CASK;BRAF;MIF;SOD2;RHOA;NFKBIA;GATM;CDK4;SRSF2;SGK1;TKT;GAPDH;RAN
210	DisGeNET	Mental disorders	52/329	0.0018749295183178	0.0644940210613796	0	0	1.610984013884761	10.115665383347892	GSK3B;SNAP25;CNTNAP2;CTNND2;FMR1;ZBTB20;ADARB1;CTCF;NR3C1;NR3C2;NRGN;RGS4;PCLO;ATCAY;DPYSL2;PIP4K2A;ACSL6;PRKCA;NRG1;MAG;VGF;FEZ1;SCN8A;NOS1AP;FKBP4;CLOCK;PVALB;ATF4;ADCYAP1R1;DDC;CNP;SLC1A1;GPR85;PSMA7;GRIN2A;APOD;DMD;APOE;CSMD1;SYT4;NTRK2;BDNF;GAD1;S100B;DCLK1;QKI;GRIN1;LRFN5;RIT2;PPP2R2B;CALR;FGFR2
211	DisGeNET	Sensorineural Hearing Loss (disorder)	70/471	0.0018891532699078	0.0646767661933537	0	0	1.500646418352154	9.411493927955522	NDUFA11;NDUFA12;CISD2;ACTB;ABHD12;NIPBL;OPA1;ARHGDIA;IDH3B;LONP1;PTGDS;HGSNAT;PHYH;ATP6AP1;ATRX;CASK;PEX2;SDHD;ATP1B1;ARID1B;COX6B1;NDUFS8;NDUFS7;ACOX1;NDUFS6;NDUFS4;ATP6V1B2;MYH9;NDUFS2;NDUFS1;TMEM126B;NDUFB9;RPL10;ARL6;NDUFB3;ATP1A3;HSD17B10;RAP1A;MYO6;COX14;HARS;MGAT2;TBL1X;NDUFV2;NDUFV1;SLC12A2;BCAP31;CD164;SURF1;KCNJ10;PET100;BDNF;NDUFA2;NDUFA1;IMMT;BRAF;PTPN11;ATP2B2;SOD2;AHI1;DAB1;SUCLA2;ARL2BP;GJB6;NDUFAF5;OGDH;NDUFAF2;NDUFAF3;PNPLA6;COX20
212	DisGeNET	Falls	6/14	0.0019187320706116	0.065381020509386	0	0	6.391257741781801	39.98428806200901	GABRB3;DAB1;SACS;DMD;MAPT;DNM1
213	DisGeNET	Cardiac conduction abnormality	21/102	0.0019442429469406	0.0659407257425021	0	0	2.216144167199829	13.835127878334884	RPL5;PHYH;CREBBP;COX7B;GPX4;NDUFB11;RPL35A;BRAF;PTPN11;TMEM70;NRAS;RPS27;TTR;RPS19;DMD;RPL26;RPL15;RPL18;RPS10;SCN1B;RPS24
214	DisGeNET	Anoxemia	10/34	0.0019942758849185	0.0670113628367533	0	0	3.554295942720764	22.09874353444463	CS;ALDH1L1;BDNF;GNAS;SOD2;TKT;GAPDH;ACTB;NME1;ATF4
215	DisGeNET	Hypoxia	10/34	0.0019942758849185	0.0670113628367533	0	0	3.554295942720764	22.09874353444463	CS;ALDH1L1;BDNF;GNAS;SOD2;TKT;GAPDH;ACTB;NME1;ATF4
216	DisGeNET	Machado-Joseph Disease	17/76	0.0020097955366728	0.0672216405768284	0	0	2.46129618806416	15.28396578933642	HSP90AA1;FUS;HSPA4;ATN1;SOD2;DNAJB1;ATXN2;TTR;UBB;PSMD2;BAX;APOE;TARDBP;EIF4G2;LY6E;SPTBN2;UBQLN2
217	DisGeNET	Alzheimer Disease, Early Onset	23/116	0.0020534384220539	0.068121645487204	0	0	2.1146230361624987	13.085794036495868	APP;ABCA2;PRNP;GSK3B;TPI1;BDNF;ENO1;IDE;SOD2;CLU;SORL1;NUDT11;ARC;RPS27;VSNL1;BIN1;DPYSL2;UBQLN1;TFAM;BAX;APOE;MAPT;PICALM
218	DisGeNET	Short upper lip	5/10	0.0020554753873929	0.068121645487204	0	0	8.519047619047619	52.70946141389228	FIG4;CTBP1;ATRX;AMPD2;CPLX1
219	DisGeNET	Absence Seizures	24/123	0.002083024003516	0.0687208555341801	0	0	2.0731291774059675	12.799363944638197	CSTB;GABRA1;RBFOX1;CDKL5;SLC12A5;BDNF;GABRA5;SLC1A1;TSC2;SLC6A1;SOD2;CLU;MT3;SMARCA2;SYN2;STX1B;IMPA1;TCF4;APOE;CNNM2;MPDZ;PAM;SCN1B;PVALB
220	DisGeNET	MAJOR AFFECTIVE DISORDER 2	20/96	0.0021226598363778	0.0697116067530776	0	0	2.249021835163448	13.842921319982866	GSK3B;DDC;BDNF;GAD1;MAGI2;MLC1;ENO1;NR3C1;S100B;DCLK1;PTPA;TOM1;PGP;HIVEP1;PIP4K2A;DMD;TCF4;SLC25A4;CLOCK;DGKH
221	DisGeNET	Prostatic Neoplasms	198/1554	0.0021466541217478	0.0701820523227287	0	0	1.2663800344329923	7.780442479867122	AHCYL2;SPARC;SERPINE2;ARL6IP1;KDELR1;GDE1;ENO1;CAPNS1;RPS19;AKT2;FTH1;AKT3;BSG;LONP1;PTGDS;PRKACB;B2M;PTOV1;PRKCA;MIF;ACSL3;WDR77;DKK3;BIN1;CDC37;DDIT4;TXNIP;ADCYAP1R1;RPN2;EPAS1;CTBP1;LDHB;ABR;PRDX2;EPB41L3;MYO6;PCBP2;HIVEP1;APOD;APOE;CREBBP;GSTM1;JUND;STARD10;BRAF;SMARCA2;ELL2;PTK2;ID2;CALR;ITM2B;CDK16;CTCF;CX3CL1;HERPUD1;PPP3CA;XPO1;CSRP1;ZMYM3;RFK;CTSD;NCOA1;CBR1;DUSP3;NCOA4;IL18;ASH1L;DYNLL1;F3;RBSN;RHOA;TMEFF2;RAP2A;HNRNPH1;TCP1;NCOA7;CRYAB;PTMA;PCNA;PHLPP1;RPL10;ODC1;USO1;XIAP;PSMA7;CAMKK2;RXRB;NRAS;PAK1;PGRMC1;MGAT5;SPOP;CLPTM1;CSMD1;PAK2;SF3B1;GPR158;RPL19;PDP1;ERP44;FABP5;MORN4;HNRNPA2B1;CDK5R1;OTUD4;ALDH1L1;NDUFA13;CTNND2;ATN1;ZBTB20;NR3C1;CLU;NPEPPS;RGS2;CDH2;TUBB3;PIM2;ENPP5;PPFIA2;PDIA3;BNIP3L;SH3GLB2;TPM3;PAM16;FOXP1;ACLY;DPM3;MAL;FKBP4;KHDRBS1;DDX5;CUL3;PHB;ADIPOR1;FBXO44;NDRG1;HSP90B1;DVL1;PSAP;MBP;SLC38A2;IVNS1ABP;PRNP;CD164;PDHA1;SYT1;HSPA5;BDNF;LSM1;MT3;AZIN1;RHEB;GNAS;PIN1;CLPTM1L;FGFR2;GSK3B;HSP90AB1;CELF2;TRPS1;PMEPA1;ITGAV;BCAS1;HSP90AA1;GPX1;PEG3;DCC;ETV1;RAD23B;ETV5;ALDH1A1;TMBIM6;GAPDH;CRK;B4GALT4;RGS17;HDAC2;DDC;U2AF1;ASAP1;EHBP1;HSPD1;RASD1;GNG5;REPS2;SPOCK1;FYN;FSD1;MAPK3;SH2B1;SLC12A2;CHGA;SOD2;APC;CDK2AP2;CD9;BAX;TPT1
222	DisGeNET	Degenerative Diseases, Spinal Cord	11/40	0.0021963402772065	0.0708502054697347	0	0	3.236274412936798	19.80911533796564	APP;GSTM1;FTH1;APOD;MAPT;SOD2;SPTAN1;TTC19;CRYAB;INA;AGPAT3
223	DisGeNET	Electrocardiogram abnormal	21/103	0.0022048851508297	0.0708502054697347	0	0	2.188995131314077	13.390258025338849	RPL5;PHYH;CREBBP;COX7B;GPX4;NDUFB11;RPL35A;BRAF;PTPN11;TMEM70;NRAS;RPS27;TTR;RPS19;DMD;RPL26;RPL15;RPL18;RPS10;SCN1B;RPS24
224	DisGeNET	Cortical Dysplasia	15/64	0.0022230246146109	0.0708502054697347	0	0	2.613904892100381	15.968048494169173	CNTNAP2;CBR1;TESC;SLC1A1;TSC2;AQP4;TUBG1;NR4A2;NDST1;GRIN2A;KIF2A;TUBB3;MAP2;MAP1B;AKT3
225	DisGeNET	Encephalopathy, Subacute Necrotizing, Infantile	7/19	0.0022743413482981	0.0708502054697347	0	0	4.972235462345091	30.261347153731556	SURF1;NDUFS8;NDUFS7;NDUFA12;NDUFA2;NDUFS4;NDUFAF2
226	DisGeNET	Encephalopathy, Subacute Necrotizing, Juvenile	7/19	0.0022743413482981	0.0708502054697347	0	0	4.972235462345091	30.261347153731556	SURF1;NDUFS8;NDUFS7;NDUFA12;NDUFA2;NDUFS4;NDUFAF2
227	DisGeNET	Amyloid angiopathy	7/19	0.0022743413482981	0.0708502054697347	0	0	4.972235462345091	30.261347153731556	APP;TTR;IDE;SYP;APOE;CTSD;ITM2B
228	DisGeNET	Global brain atrophy	7/19	0.0022743413482981	0.0708502054697347	0	0	4.972235462345091	30.261347153731556	AIMP1;CSTB;PRNP;HERC2;PSAP;RAB3GAP2;TXN2
229	DisGeNET	Inadequate arch length for tooth size	14/58	0.0022939925992542	0.0708502054697347	0	0	2.7163384200686926	16.508442132027835	CREBBP;TRIO;RPL10;SATB2;NONO;TRPS1;SNX14;IL1RAPL1;DVL1;SMS;BANF1;TRIM37;ATP6V1E1;FGFR2
230	DisGeNET	SCHIZOPHRENIA 1 (disorder)	14/58	0.0022939925992542	0.0708502054697347	0	0	2.7163384200686926	16.508442132027835	ACTR3;GSK3B;SNAP25;MAGI2;SLC6A1;CPLX2;GRIN1;NR4A2;GNAS;MBP;TCF4;APOE;SRGAP3;CSMD1
231	DisGeNET	Severe global developmental delay	14/58	0.0022939925992542	0.0708502054697347	0	0	2.7163384200686926	16.508442132027835	SEMA5A;RNASEH2C;NTRK2;CTNND2;CASK;PEX2;TBR1;DPM1;FIG4;EMG1;ACOX1;RAB3GAP2;ACO2;GLUL
232	DisGeNET	Tooth Crowding	14/58	0.0022939925992542	0.0708502054697347	0	0	2.7163384200686926	16.508442132027835	CREBBP;TRIO;RPL10;SATB2;NONO;TRPS1;SNX14;IL1RAPL1;DVL1;SMS;BANF1;TRIM37;ATP6V1E1;FGFR2
233	DisGeNET	Tooth mass arch size discrepancy	14/58	0.0022939925992542	0.0708502054697347	0	0	2.7163384200686926	16.508442132027835	CREBBP;TRIO;RPL10;SATB2;NONO;TRPS1;SNX14;IL1RAPL1;DVL1;SMS;BANF1;TRIM37;ATP6V1E1;FGFR2
234	DisGeNET	Tooth size discrepancy	14/58	0.0022939925992542	0.0708502054697347	0	0	2.7163384200686926	16.508442132027835	CREBBP;TRIO;RPL10;SATB2;NONO;TRPS1;SNX14;IL1RAPL1;DVL1;SMS;BANF1;TRIM37;ATP6V1E1;FGFR2
235	DisGeNET	Cognitive changes	8/24	0.002324109577705	0.0714762174363694	0	0	4.262994754411063	25.85258336150393	APP;TOMM40;BDNF;SORT1;CTNND2;APOE;MAPT;SORL1
236	DisGeNET	Profound Mental Retardation	34/196	0.0024018929887982	0.073556705960751	0	0	1.7970742350269149	10.839049847047896	ATP6V1A;TSEN34;RNASEH2C;FMR1;SLC1A2;IER3IP1;FRY;HSPD1;EEF1B2;NDST1;UBB;CHL1;ATP6V0A2;SRGAP3;ATP6V1E1;LARGE1;SPTAN1;SURF1;CDKL5;BDNF;DCC;SLC4A10;TMCO1;CCDC88A;AHI1;DPM3;TMEM135;SYNJ1;APC;SNX14;SCN8A;GNAS;PHIP;FGFR2
237	DisGeNET	Ischemia	21/104	0.0024944551942438	0.0760704025202607	0	0	2.162500289064126	12.961345399399672	PCNA;HSPA4;IL18;NDUFB2;PRKCA;S100B;SOD2;ARID1B;PTK2;CX3CL1;MAP1LC3A;AKT2;ADORA1;LONP1;CYCS;BAX;ITGAV;ADNP;APOE;CD47;LGMN
238	DisGeNET	Hand deformities	12/47	0.002796519277613	0.0849252590665912	0	0	2.925670602689236	17.20112849734622	RPL5;CCDC88A;RPS27;RPS19;RPL35A;RPL15;RPL26;PNPLA6;RPL18;NDRG1;RPS10;RPS24
239	DisGeNET	Perseveration	6/15	0.0029150890575721	0.0881571515827448	0	0	5.680800381133873	33.16368838730024	PRNP;NPC2;NONO;CNBP;MAPT;TARDBP
240	DisGeNET	Stomach Neoplasms	113/835	0.0029877621017083	0.0899799889385844	0	0	1.3492675688905205	7.84360356329558	SPARC;CD81;PDCD6;ZBTB20;IRS2;ENO1;ACTB;RPL6;LAPTM4B;RGS2;CDH2;RPS19;PPP2R1A;ARL6IP5;RPS13;KCMF1;PDIA3;PRKCB;TPM3;RPL23;PTOV1;CSNK1D;PRKCA;MIF;SDHD;RBX1;FOXP1;DKK3;DDIT3;TXNIP;MAL;SUCLG1;PPIA;SNRPB;PSMD10;FKBP2;HTRA1;SLC1A2;COPS7A;PHB;NDRG2;ADIPOR1;PRDX5;PGK1;APOE;NDUFV1;BTF3;PRNP;HSPA8;GSTM1;PDHA1;HSPA5;CPSF1;BDNF;MRPL28;BRAF;RPS27;CDK4;TCF4;MAGED2;CALR;DYNLRB1;RPS21;FGFR2;GSK3B;ING1;ELAVL1;CTSL;RACK1;IDH3B;UPF1;DCC;PGAM1;IL18;CACYBP;F3;RHOA;ARFGAP2;NME1;DDB1;TMEFF2;NDUFS1;HDAC2;PCNA;CLCN3;CAMKK2;HSPD1;PTPA;RXRB;NRAS;MIEN1;FAM168A;MGAT5;ADAM23;FYN;FSD1;CKB;RPL15;CTNNA2;CCT7;RPL18;OPCML;MAPK3;CDKN2D;TXNRD1;NDUFA2;SOD2;APC;SERBP1;PDCD4;CD9;BAX;CHPT1
241	DisGeNET	Severe psychomotor retardation	15/66	0.0030599418210821	0.0916498150054761	0	0	2.511117365606529	14.537760864601744	SEMA5A;CSTB;RNASEH2C;NTRK2;CTNND2;CASK;PEX2;TBR1;DPM1;FIG4;EMG1;ACOX1;RAB3GAP2;ACO2;GLUL
242	DisGeNET	Other specified transient cerebral ischemias	28/155	0.0030741780456177	0.0916498150054761	0	0	1.8860637124259323	10.910346170196732	ATF2;BEX3;PCNA;FMR1;AQP4;GLRX;ADARB1;MFF;CX3CL1;MAP1LC3A;OPA1;RACK1;NEFL;MBP;NEFM;APOE;NEFH;MAP2K4;HSPA8;KCNJ10;HSPA5;MT3;HNRNPAB;GJB6;HNRNPA2B1;BAX;SGK1;DBN1
